"","X","status_id","text","user_id","screen_name","followers_count","is_retweet","retweet_count","retweet_status_id","retweet_text","retweet_user_id","retweet_screen_name","retweet_retweet_count","mentions_user_id","mentions_screen_name","media_type","media_url","urls_url","created_at","indegree","text.clean","text.lem","polarity","sentiment.anger","sentiment.anticipation","sentiment.disgust","sentiment.fear","sentiment.joy","sentiment.sadness","sentiment.surprise","sentiment.trust","sentiment.negative","sentiment.positive"
"1077",313310,"x1252386424927580162","Alfaro ha ordenado confinamiento obligatorio en Jalisco.
¿Qué significa esto? Pues algo muy claro: las medidas que hasta el día de hoy tomó para combatir el Covid, NO FUNCIONARON.
Eso sucede cuando demeritas a los expertos y usas una pandemia para hacer campaña política.
Payaso.","x3222757488","rod3dgz",165,TRUE,1891,"x1252058508880515073","Alfaro ha ordenado confinamiento obligatorio en Jalisco.
<U+00BF>Qu<U+00E9> significa esto? Pues algo muy claro: las medidas que hasta el d<U+00ED>a de hoy tom<U+00F3> para combatir el Covid, NO FUNCIONARON.
Eso sucede cuando demeritas a los expertos y usas una pandemia para hacer campa<U+00F1>a pol<U+00ED>tica.
Payaso.","x247844816","Miriam_Junne",1891,"x247844816","Miriam_Junne","","","","2020-04-20",1630,"alfaro ha ordenado confinamiento obligatorio en jalisco
que significa esto pues algo muy claro las medidas que hasta el dia de hoy tomo para combatir el covid no funcionaron
eso sucede cuando demeritas a los expertos y usas una pandemia para hacer campana politica
payaso","alfaro haber ordenado confinamiento obligatorio en jalisco que significar este pues algo mucho claro el medida que hasta el dia de hoy tomo para combatir el covid no funcionar- ese suceder cuando demerita a el experto y usa uno pandemia para hacer campana politico payaso",0,1,3,0,2,1,2,1,2,3,6
"1078",313285,"x1252386531429330950","La portavoz de Torra dice que si Catalunya fuera independiente hubieran empezado el confinamiento 15 días antes. 15 días antes del estado de alarma del 14 de marzo estaban montando una concentración de 100.000 personas en Perpinyà.","x398915494","igmg_04",462,TRUE,2758,"x1252214148437553152","La portavoz de Torra dice que si Catalunya fuera independiente hubieran empezado el confinamiento 15 d<U+00ED>as antes. 15 d<U+00ED>as antes del estado de alarma del 14 de marzo estaban montando una concentraci<U+00F3>n de 100.000 personas en Perpiny<U+00E0>.","x211387334","oguardingo",2758,"x211387334","oguardingo","","","","2020-04-20",1877,"la portavoz de torra dice que si catalunya fuera independiente hubieran empezado el confinamiento  dias antes  dias antes del estado de alarma del  de marzo estaban montando una concentracion de  personas en perpiny","el portavoz de torra decir que si catalunir fuera independiente haber empezar el confinamiento dia antes dia antes NA de el estado de alarma NA de el de marzo estar montar uno concentracion de persona en perpiny",0,1,0,0,2,0,1,1,1,2,1
"1079",313374,"x1252364403384582147","Meritxel Budó ha dicho que si Cataluña fuera independiente habría habido menos muertos y que ellos hubieran decretado el confinamiento 15 días antes que el gobierno central. 

Es decir, el 29 de febrero. 

El 29 de febrero de @meritxellbudo 

https://t.co/dLCSmEDkVQ","x2908371537","silviav93752635",907,TRUE,2521,"x1252210787021701120","Meritxel Bud<U+00F3> ha dicho que si Catalu<U+00F1>a fuera independiente habr<U+00ED>a habido menos muertos y que ellos hubieran decretado el confinamiento 15 d<U+00ED>as antes que el gobierno central. 

Es decir, el 29 de febrero. 

El 29 de febrero de @meritxellbudo 

https://t.co/dLCSmEDkVQ","x94208950","AntonioMaestre",2521,"x94208950","AntonioMaestre","","","","2020-04-20",1895,"meritxel budo ha dicho que si cataluna fuera independiente habria habido menos muertos y que ellos hubieran decretado el confinamiento  dias antes que el gobierno central es decir el  de febrero el  de febrero de ","meritxel budo haber decir que si cataluna ser independiente habria haber menos muerto y que él haber decretar el confinamiento dia antes que el gobierno central ser decir el de febrero el de febrero de",0,1,0,0,2,0,1,0,0,2,0
"1080",427566,"x1252160485056806912","Cabras deambulan por las calles en pleno confinamiento por el covid-19

Un rebaño de cabras se paseó por las calles de Llandudno (Gales, Reino Unido) el 30 de marzo, vacías por el confinamiento que pretende contener la propagación del coronavirus https://t.co/sQsiUoGLaW","x930316077749415936","chrissieandtina",33,TRUE,956,"x1245124514599632902","Cabras deambulan por las calles en pleno confinamiento por el covid-19

Un reba<U+00F1>o de cabras se pase<U+00F3> por las calles de Llandudno (Gales, Reino Unido) el 30 de marzo, vac<U+00ED>as por el confinamiento que pretende contener la propagaci<U+00F3>n del coronavirus https://t.co/sQsiUoGLaW","x100731315","ActualidadRT",956,"x100731315","ActualidadRT","","","","2020-04-20",1917,"cabras deambulan por las calles en pleno confinamiento por el covid un rebano de cabras se paseo por las calles de llandudno gales reino unido el  de marzo vacias por el confinamiento que pretende contener la propagacion del coronavirus ","cabra deambular por el calle en pleno confinamiento por el covid uno rebano de cabra él paseo por el calle de llandudno gal reino unido el de marzo vacia por el confinamiento que pretender contener el propagacion NA de el coronavirus",-0.6,1,0,0,1,0,1,0,1,1,2
"1081",313303,"x1252386448235302912","Leo: ""El confinamiento es fácil si disfrutas de la lectura"". Pero no. Es llevadero si vives en una casa agradable, si tienes las necesidades básicas cubiertas, si no vives con el agua al cuello. El disfrute de la cultura también depende de unas condiciones materiales dignas.","x1205028837366611968","AgisBalboa",40,TRUE,2715,"x1252179918076686337","Leo: ""El confinamiento es f<U+00E1>cil si disfrutas de la lectura"". Pero no. Es llevadero si vives en una casa agradable, si tienes las necesidades b<U+00E1>sicas cubiertas, si no vives con el agua al cuello. El disfrute de la cultura tambi<U+00E9>n depende de unas condiciones materiales dignas.","x405519450","luciadeluna",2715,"x405519450","luciadeluna","","","","2020-04-20",1920,"leo el confinamiento es facil si disfrutas de la lectura pero no es llevadero si vives en una casa agradable si tienes las necesidades basicas cubiertas si no vives con el agua al cuello el disfrute de la cultura tambien depende de unas condiciones materiales dignas","leo el confinamiento ser facil si disfruta de el lectura pero no ser llevadero si vive en uno casa agradable si tener el necesidad basico cubierto si no vive con el agua NA a el cuello el disfrute de el cultura tambien depender de uno condición material digno",-0.25,1,2,0,1,1,2,1,4,1,9
"1082",394682,"x1252224123260014592","El confinamiento no es un éxito del gobierno sino la constatación de su fracaso. Estamos confinados porque no tomasteis las decisiones para prevenir los contagios masivos que han obligado a paralizar el país y nos han costado  ya 12000 muertos. Menos lobos y más vergüenza, Schez.","x903564918443663360","cobra31_",2480,TRUE,8105,"x1246782948579434496","El confinamiento no es un <U+00E9>xito del gobierno sino la constataci<U+00F3>n de su fracaso. Estamos confinados porque no tomasteis las decisiones para prevenir los contagios masivos que han obligado a paralizar el pa<U+00ED>s y nos han costado  ya 12000 muertos. Menos lobos y m<U+00E1>s verg<U+00FC>enza, Schez.","x3018165370","rosadiezglez",8105,"x3018165370","rosadiezglez","","","","2020-04-20",2045,"el confinamiento no es un exito del gobierno sino la constatacion de su fracaso estamos confinados porque no tomasteis las decisiones para prevenir los contagios masivos que han obligado a paralizar el pais y nos han costado ya  muertos menos lobos y mas vergenza schez","el confinamiento no ser uno exito NA de el gobierno sino el constatacion de su fracaso estar confinado porque no tomastei el decisión para prevenir el contagio masivo que haber obligar a paralizar el pais y yo haber costar ya muerto menos lobo y mas vergenza schez",0,3,1,5,6,0,4,0,1,8,0
"1083",81793,"x1252332257680949248","Informe #COVID19: hoy procesamos 338 muestras, 3 dieron positivo, todos relacionados a casos confirmados. 6 internados, el resto en aislamiento domiciliario. 5 nuevos recuperados, sumando así 35. Total de confirmados: 202. #QuedateEnCasa @msaludpy https://t.co/RMnAKSJWzj","x1252329372666781711","Veronic59797525",0,TRUE,6446,"x1251317142106058753","Informe #COVID19: hoy procesamos 338 muestras, 3 dieron positivo, todos relacionados a casos confirmados. 6 internados, el resto en aislamiento domiciliario. 5 nuevos recuperados, sumando as<U+00ED> 35. Total de confirmados: 202. #QuedateEnCasa @msaludpy https://t.co/RMnAKSJWzj","x1030099481533014017","MazzoleniJulio",6446,"x1030099481533014017","MazzoleniJulio","","","","2020-04-20",2053,"informe covid hoy procesamos  muestras  dieron positivo todos relacionados a casos confirmados  internados el resto en aislamiento domiciliario  nuevos recuperados sumando asi  total de confirmados  quedateencasa ","informar covid hoy procesar muestra dar positivo todo relacionado a caso confirmado internado el resto en aislamiento domiciliario nuevo recuperado sumar asi total de confirmado quedateencasar",0,0,0,1,2,0,2,0,3,3,2
"1084",468442,"x1252309389240872960","Chocolates Valor sube el 20% el sueldo de los trabajadores de sus fábricas durante el estado de alarma https://t.co/nkDHuLK2un","x2154048671","charog49",24,TRUE,1508,"x1251481351716364295","Chocolates Valor sube el 20% el sueldo de los trabajadores de sus fábricas durante el estado de alarma https://t.co/nkDHuLK2un","x535707261","eldiarioes",1508,"x535707261","eldiarioes","","","","2020-04-20",2113,"chocolates valor sube el  el sueldo de los trabajadores de sus fabricas durante el estado de alarma ","chocolate valor subir el el sueldo de el trabajador de su fabrico durante el estado de alarma",1.1,0,1,0,1,1,0,1,2,1,4
"1085",512228,"x1252041739994574851","Las redes arden contra Sánchez por su gestión del coronavirus y le gritan que dimita https://t.co/MTqto3CDRs","x847543935106940929","prodiastur",446,TRUE,2523,"x1251636770158063617","Las redes arden contra Sánchez por su gestión del coronavirus y le gritan que dimita https://t.co/MTqto3CDRs","x3439292716","okdiario",2523,"x3439292716","okdiario","","","okdiario.com/espana/redes-a…","2020-04-20",2273,"las redes arden contra sanchez por su gestion del coronavirus y le gritan que dimita ","el red arden contra sanchez por su gestion NA de el coronavirus y él gritar que dimita",0,2,1,1,2,0,0,2,0,2,0
"1086",573694,"x1252145814769741825","Sánchez tardó 5 horas  en decretar el luto nacional tras la muerte de Rubalcaba. Oficialmente 20.000 personas han fallecido en España por COVID-19. Podrían ser el doble. A qué espera Sr. Presidente?","x2915290469","_Gordon_Gekko_G",119,TRUE,3238,"x1252136488407621635","Sánchez tardó 5 horas  en decretar el luto nacional tras la muerte de Rubalcaba. Oficialmente 20.000 personas han fallecido en España por COVID-19. Podrían ser el doble. A qué espera Sr. Presidente?","x454268907","RosanaLaviada",3238,"x454268907","RosanaLaviada","","","","2020-04-20",2356,"sanchez tardo  horas en decretar el luto nacional tras la muerte de rubalcaba oficialmente  personas han fallecido en espana por covid podrian ser el doble a que espera sr presidente","sanchez tardo hora en decretar el luto nacional tras el muerte de rubalcar oficialmente persona haber fallecer en espano por covid podriar ser el doble a que esperar sr presidente",0,1,4,1,1,0,2,2,3,3,3
"1087",313727,"x1252385120897560577","¿Se hacen duros los 36 días de confinamiento en casa? Pues los chavales de Alsasua llevan 1.252 días en la cárcel por una pelea de bar.","x913910902528847874","Luisaloguisa",1437,TRUE,3907,"x1251964839410442240","<U+00BF>Se hacen duros los 36 d<U+00ED>as de confinamiento en casa? Pues los chavales de Alsasua llevan 1.252 d<U+00ED>as en la c<U+00E1>rcel por una pelea de bar.","x94324983","FonsiLoaiza",3907,"x94324983","FonsiLoaiza","","","","2020-04-20",2362,"se hacen duros los  dias de confinamiento en casa pues los chavales de alsasua llevan  dias en la carcel por una pelea de bar","él hacer duro el dia de confinamiento en casa pues el chaval de alsasua llevar dia en el carcel por uno pelea de bar",0,4,0,0,1,0,2,1,0,5,2
"1088",28902,"x1252384754269224960","Estos días de #ContingenciaPositiva realiza actividades que fortalezcan la unión familiar, aquí te compartimos algunas ideas. ¡Recuerda, #QuédateEnCasa! https://t.co/NOKwkcEtbx","x1234647691356966913","Canilopez2",156,TRUE,14102,"x1249389317509840896","Estos d<U+00ED>as de #ContingenciaPositiva realiza actividades que fortalezcan la uni<U+00F3>n familiar, aqu<U+00ED> te compartimos algunas ideas. <U+00A1>Recuerda, #Qu<U+00E9>dateEnCasa! https://t.co/NOKwkcEtbx","x15946615","Edomex",14102,"x15946615","Edomex","","","","2020-04-20",2367,"estos dias de contingenciapositiva realiza actividades que fortalezcan la union familiar aqui te compartimos algunas ideas recuerda quedateencasa ","este dia de contingenciapositiva realizar actividad que fortalecer el union familiar aqui tú compartir alguno idea recordar quedateencaso",0.8,0,0,0,0,0,0,0,1,0,2
"1089",483100,"x1252242743155470340","A la madre de los hijos de @PabloIglesias le han hecho mas test de Coronavirus que a muchos médicos de hospitales comarcales de España","x467293044","mavi3mavi",20,TRUE,2637,"x1250911784543948801","A la madre de los hijos de @PabloIglesias le han hecho mas test de Coronavirus que a muchos médicos de hospitales comarcales de España","x17308245","carlesenric",2637,"x17308245 x158342368","carlesenric PabloIglesias","","","","2020-04-20",2628,"a la madre de los hijos de le han hecho mas test de coronavirus que a muchos medicos de hospitales comarcales de espana","a el madre de el hijo de él haber hacer mas test de coronavirus que a mucho medico de hospital comarcal de espano",0,0,1,0,1,1,2,0,2,1,2
"1090",471005,"x1252292413391020032","#Últimahora F534 El Supremo obliga al Gobierno a distribuir material de protección a los sanitarios frente al coronavirus. https://t.co/vfEXoVeywZ","x407373501","jgpast",1398,TRUE,1987,"x1252222159734398983","#Últimahora <U+0001F534> El Supremo obliga al Gobierno a distribuir material de protección a los sanitarios frente al coronavirus. https://t.co/vfEXoVeywZ","x14436030","elmundoes",1987,"x14436030","elmundoes","","","","2020-04-20",2647,"ultimahora f el supremo obliga al gobierno a distribuir material de proteccion a los sanitarios frente al coronavirus ","ultimahora f el supremo obligar NA a el gobierno a distribuir material de proteccion a el sanitario frente NA a el coronavirus",0,1,0,1,2,0,0,0,1,3,3
"1091",458248,"x1252381874766221312","Denuncian que la alcaldesa socialista de Alpera se ha subido el sueldo un 72% con el coronavirus https://t.co/7OOufQmCBU","x44894549","Feboder74",5,TRUE,1086,"x1251787619798745107","Denuncian que la alcaldesa socialista de Alpera se ha subido el sueldo un 72% con el coronavirus https://t.co/7OOufQmCBU","x19923515","abc_es",1086,"x19923515","abc_es","","","ver.abc.es/w6bd01","2020-04-20",2756,"denuncian que la alcaldesa socialista de alpera se ha subido el sueldo un  con el coronavirus ","denunciar que el alcaldesa socialista de alpera él haber subir el sueldo uno con el coronavirus",-0.25,2,0,2,1,0,1,0,0,2,0
"1092",30825,"x1252383291006521346","Por instrucción del Pdte.@NicolasMaduro inicia este 16 de abril de 2020 la entrega del Bono Especial #QuedateEnCasa  (abril 2020), para los trabajadores independientes o cuenta propia, que hayan reportado esta condición a través de la opción Laboral https://t.co/ase1IVSy6F https://t.co/fbDkZipsOA","x844656732664221696","AlexiPrato",32,TRUE,1732,"x1250929677222514690","Por instrucci<U+00F3>n del Pdte.@NicolasMaduro inicia este 16 de abril de 2020 la entrega del Bono Especial #QuedateEnCasa  (abril 2020), para los trabajadores independientes o cuenta propia, que hayan reportado esta condici<U+00F3>n a trav<U+00E9>s de la opci<U+00F3>n Laboral https://t.co/ase1IVSy6F https://t.co/fbDkZipsOA","x814613151392157698","CarnetDLaPatria",1732,"x814613151392157698 x1252764865","CarnetDLaPatria NicolasMaduro","","","","2020-04-20",2771,"por instruccion del pdte inicia este  de abril de  la entrega del bono especial quedateencasa abril  para los trabajadores independientes o cuenta propia que hayan reportado esta condicion a traves de la opcion laboral ","por instruccion NA de el pdte iniciar este de abril de el entrega NA de el bono especial quedateencaso abril para el trabajador independiente o contar propio que haber reportar este condicion a trave de el opcion laboral",0,0,1,0,0,1,0,0,1,0,4
"1093",129766,"x1252287812793057287","¡La gravedad del momento exige conciencia y disciplina! No es posible que un promedio del 42% de personas contagiadas haya roto el aislamiento. El #Covid19 no es un problema solo del gobierno ¡es un problema de todos! Hoy más que nunca: ¡#QuédateEnCasa! https://t.co/IUYnht6wZP","x552342881","EkbergLaurie",1868,TRUE,2987,"x1246199157301350401","<U+00A1>La gravedad del momento exige conciencia y disciplina! No es posible que un promedio del 42% de personas contagiadas haya roto el aislamiento. El #Covid19 no es un problema solo del gobierno <U+00A1>es un problema de todos! Hoy m<U+00E1>s que nunca: <U+00A1>#Qu<U+00E9>dateEnCasa! https://t.co/IUYnht6wZP","x913131817","Lenin",2987,"x913131817","Lenin","","","","2020-04-20",3550,"la gravedad del momento exige conciencia y disciplina no es posible que un promedio del  de personas contagiadas haya roto el aislamiento el covid no es un problema solo del gobierno es un problema de todos hoy mas que nunca quedateencasa ","el gravedad NA de el momento exigir conciencia y disciplina no ser posible que uno promedio NA de el de persona contagiado haber romper el aislamiento el covid no ser uno problema solo NA de el gobierno ser uno problema de todo hoy mas que nunca quedateencasar",0,1,0,0,4,0,3,1,2,5,1
